name,kd_differential,str_differential,td_differential,sub_differential,winrate,winstreak,losestreak,totalwins,totalfights,titlefights,titlewins,age_deviation,opp_avg_elo,elo,dob,kowin,koloss,subwin,subloss,udecwin,udecloss,mdecwin,mdecloss,sdecwin,sdecloss
Douglas Silva de Andrade,0.3076923076923077,-4.384615384615385,-0.8461538461538461,-0.15384615384615385,0.5384615384615384,1,0,7,13,0,0,4714,1021.122466093617,1030.598219860647,"Jun 22, 1985",0,3,1,1,5,3,0,0,0,0
Leonardo Silva de Oliveira,0.0,1.0,3.0,-1.0,0.0,0,2,0,2,0,0,481,970.412555341512,964.5206360368858,"Apr 23, 1992",0,0,1,1,0,0,0,0,0,0
Marcus Silveira,0.0,2.0,0.5,0.0,0.0,0,1,0,2,1,0,1825,1015.2652492355123,985.4695015289755,--,0,0,1,0,0,0,0,0,0,0
Elias Silverio,-0.16666666666666666,15.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0,2,4,6,0,0,1437,1003.0495787266963,1025.1272347468132,"Sep 22, 1986",1,0,0,1,3,1,0,0,0,0
Sim Kai Xiong,-1.0,-6.0,2.0,0.0,0.0,0,2,0,2,0,0,270,1023.2652492355122,969.4695015289755,"Sep 06, 1997",1,1,0,0,0,0,0,0,0,0
Jamey Simmons,-0.6666666666666666,-6.333333333333333,-0.6666666666666666,-1.0,0.0,0,3,0,3,0,0,1432,1042.0223290297974,957.6161471554955,"Sep 11, 1992",1,1,1,0,0,0,0,0,0,0
Ricky Simon,0.0,-0.7857142857142857,4.928571428571429,0.35714285714285715,0.7857142857142857,0,1,11,14,0,0,2073,1046.176250245457,1119.8090394861683,"Aug 31, 1992",1,2,1,3,2,2,0,0,1,2
Aaron Simpson,0.5384615384615384,10.615384615384615,2.076923076923077,0.15384615384615385,0.6923076923076923,0,1,9,13,0,0,4832,1017.7415906215066,1062.5593826568952,"Jul 20, 1974",3,3,0,0,2,3,0,0,1,1
Wes Sims,-0.42857142857142855,-9.428571428571429,-1.1428571428571428,-0.8571428571428571,0.0,0,7,0,7,0,0,2012,1042.719981836734,909.8745283541422,"Aug 04, 1979",3,2,0,0,0,0,0,0,0,0
Marlon Sims,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,1825,1066.7158539604034,973.4992003025152,--,1,1,0,0,0,0,0,0,0,0
Tony Sims,0.5,5.75,-1.25,0.0,0.5,0,2,2,4,0,0,1912,1010.0260022714335,999.0515425768523,"Oct 14, 1985",1,1,0,1,1,0,0,0,0,0
Everett Sims,0.0,-17.0,-4.0,1.0,0.0,0,2,0,2,0,0,1440,1023.2652492355122,969.4695015289755,"Sep 04, 1988",1,1,0,0,0,0,0,0,0,0
Lodune Sincaid,-0.25,-18.25,-0.25,-0.25,0.0,0,4,0,4,1,0,3030,1021.5824423161752,941.4810658488843,"May 07, 1973",2,1,1,0,0,0,0,0,0,0
Rob Sinclair,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"Feb 20, 1980",0,0,0,0,0,0,0,0,0,0
Rory Singer,-0.6,0.6,-1.0,0.6,0.6,0,2,3,5,0,0,2216,1002.9012119599947,1012.0698439866798,"May 28, 1976",2,0,1,1,0,1,0,0,0,0
Rana Rudra Pratap Singh,0.0,-35.0,-1.0,0.0,0.0,0,2,0,2,0,0,390,1023.2652492355122,969.4695015289755,"May 09, 1997",1,1,0,0,0,0,0,0,0,0
Elvis Sinosic,0.0,-21.375,-1.875,0.75,0.25,0,6,2,8,1,0,4091,1054.566424695192,953.234295821691,"Feb 13, 1971",3,1,1,1,1,1,0,0,0,0
Mitchell Sipe,0.0,-44.0,1.0,0.0,0.0,0,2,0,2,0,0,977,994.7734619258493,966.7944528546583,"Apr 09, 1996",1,1,0,0,0,0,0,0,0,0
Gian Siqueira,0.0,-13.0,-1.0,-1.0,0.0,0,2,0,2,0,0,1224,1023.2652492355122,969.4695015289755,"Jun 23, 1994",0,0,1,1,0,0,0,0,0,0
Jeremia Siregar,0.0,-18.0,-1.0,0.0,0.0,0,2,0,2,0,0,2151,1023.2652492355122,969.4695015289755,"Jul 27, 1991",1,1,0,0,0,0,0,0,0,0
AJ Siscoe,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,--,0,0,0,0,0,0,0,0,0,0
Yokthai Sithoar,0.0,0.0,-1.0,-1.0,0.0,0,2,0,2,0,0,3962,1234.8083874595523,986.6411547688324,"Dec 25, 1974",0,0,1,1,0,0,0,0,0,0
Jeri Sitzes,0.0,0.0,0.0,0.0,1.0,2,0,2,2,0,0,1825,976.7347507644877,1030.5304984710244,--,1,1,0,0,0,0,0,0,0,0
Dennis Siver,-0.043478260869565216,12.304347826086957,-0.2608695652173913,-0.2608695652173913,0.5652173913043478,1,0,13,23,0,0,4918,1038.5851694892685,1079.4895185700473,"Jan 13, 1979",2,4,3,2,6,4,0,1,0,0
Chas Skelly,0.0,-10.923076923076923,-0.23076923076923078,0.6923076923076923,0.6153846153846154,2,0,8,13,0,0,4308,1015.4850265229891,1064.9519066759744,"May 11, 1985",2,1,1,3,2,1,1,1,0,0
Matt Skelton,0.0,-1.0,-1.0,-1.0,0.0,0,2,0,2,0,0,3578,1036.4961511009997,970.707453088765,"Jan 23, 1967",0,0,1,1,0,0,0,0,0,0
Zach Skinner,0.0,-28.0,5.0,-2.0,1.0,2,0,2,2,0,0,1825,976.7347507644877,1030.5304984710244,--,0,0,0,0,1,1,0,0,0,0
Brian Sleeman,0.0,7.0,2.0,-1.0,0.0,0,2,0,2,0,0,1825,1023.2652492355122,969.4695015289755,--,0,0,1,1,0,0,0,0,0,0
Joe Slick,0.0,3.0,-1.0,2.0,0.5,0,2,2,4,0,0,910,1022.0923791888902,1000.9095541167756,"Oct 17, 1977",2,2,0,0,0,0,0,0,0,0
Ray Sloan,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"Jul 14, 1985",0,0,0,0,0,0,0,0,0,0
Kestutis Smirnovas,0.3333333333333333,2.0,0.6666666666666666,0.0,0.0,0,3,0,3,0,0,1825,1159.8454849960501,972.6614317662567,--,1,0,1,1,0,0,0,0,0,0
Maurice Smith,-0.07142857142857142,8.928571428571429,-2.142857142857143,-0.21428571428571427,0.6428571428571429,2,0,9,14,4,3,7748,1022.8353113712299,1057.9826509177406,"Dec 13, 1961",0,1,1,3,2,2,2,1,1,1
Patrick Smith,0.2222222222222222,3.2222222222222223,0.1111111111111111,0.1111111111111111,0.6666666666666666,6,0,6,9,1,0,2518,1002.885659963987,1053.5555177491685,"Aug 28, 1963",1,1,3,4,0,0,0,0,0,0
Scott Smith,-0.125,-29.8125,-0.5625,-0.375,0.375,0,4,6,16,2,2,2850,1037.1581391223278,971.2089313550234,"May 21, 1979",4,5,3,1,2,0,0,0,0,0
Eric Smith,0.0,0.0,-1.0,-1.0,0.0,0,2,0,2,0,0,1825,1051.7662769569924,972.1260693796585,--,0,0,1,1,0,0,0,0,0,0
Josh Smith,0.0,-10.0,-3.0,2.0,0.0,0,2,0,2,0,0,23,1032.8349569046045,970.365530099269,"Jul 02, 1982",0,0,0,0,0,0,1,1,0,0
David Smith,0.0,0.0,0.0,0.0,0.75,1,0,3,4,0,0,1825,953.3180247184448,1022.1343502701873,--,1,2,0,0,1,0,0,0,0,0
Adam Smith,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,1825,1023.2652492355122,969.4695015289755,--,0,0,0,0,1,1,0,0,0,0
Dillon Smith,0.0,0.0,0.0,0.0,1.0,2,0,2,2,0,0,1825,987.6969905233361,1031.5595167749348,--,0,0,1,1,0,0,0,0,0,0
Trevor Smith,-0.05555555555555555,1.2777777777777777,0.6111111111111112,0.16666666666666666,0.5,0,3,9,18,0,0,5090,1019.055860538606,999.3165804627297,"Jan 05, 1981",3,1,2,2,4,4,0,0,1,1
Anthony Smith,0.07407407407407407,-11.407407407407407,-0.5925925925925926,0.25925925925925924,0.5925925925925926,1,0,16,27,1,0,3689,1056.381209305716,1095.4410890596407,"Jul 26, 1988",4,8,3,5,4,2,0,0,1,0
Colton Smith,-0.16666666666666666,-3.5,2.0,0.0,0.3333333333333333,0,4,2,6,2,2,690,1015.5227925938924,968.8401985711245,"Aug 14, 1987",0,1,2,1,1,1,0,0,0,0
Gilbert Smith,0.0,-21.0,3.0,-2.0,0.0,0,2,0,2,0,0,2374,1023.2652492355122,969.4695015289755,"Oct 19, 1981",0,0,1,1,0,0,0,0,0,0
Leslie Smith,0.2,-8.3,-0.9,-0.1,0.6,4,0,6,10,0,0,3627,1018.0753385290516,1044.0752691281114,"Aug 17, 1982",3,2,0,0,2,3,0,0,0,0
Devonte Smith,0.1111111111111111,4.333333333333333,0.0,0.1111111111111111,0.5555555555555556,0,2,5,9,0,0,1320,1001.9991739863597,1004.0065064577069,"Jul 30, 1993",3,5,0,0,0,0,0,0,1,0
Cole Smith,-0.75,3.75,0.25,0.75,0.5,0,2,2,4,0,0,2351,1026.6148087838637,1001.8449378285475,"Apr 05, 1989",0,0,0,0,2,1,0,0,1,0
Nate Smith,0.0,-10.0,-2.0,-5.0,0.0,0,2,0,2,0,0,152,1023.2652492355122,969.4695015289755,"Apr 09, 1995",0,0,1,1,0,0,0,0,0,0
Braxton Smith,0.0,-11.0,0.0,0.0,0.0,0,2,0,2,0,0,3053,1011.5606763292487,968.3707512026197,"Jan 01, 1990",1,1,0,0,0,0,0,0,0,0
Walter Smith-Cotito,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,--,0,0,0,0,0,0,0,0,0,0
Justin Smitley,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,--,0,0,0,0,0,0,0,0,0,0
Dmitrii Smoliakov,0.0,-9.75,-0.75,-0.5,0.0,0,4,0,4,0,0,4289,1006.2243205787677,938.8407344070754,"Aug 05, 1982",2,0,1,1,0,0,0,0,0,0
Louis Smolka,-0.2,6.75,-1.45,-0.15,0.5,0,2,10,20,0,0,2135,1012.0424370969356,986.5197464596597,"Jul 16, 1991",3,3,4,3,4,2,0,0,1,0
Cameron Smotherman,-1.0,-9.0,0.0,0.0,0.0,0,2,0,2,0,0,338,1023.2652492355122,969.4695015289755,"Sep 17, 1997",1,1,0,0,0,0,0,0,0,0
Shimon Smotritsky,0.0,-11.0,-0.5,-0.5,0.0,0,4,0,4,0,0,1110,1022.2505138607399,941.5955709086339,"Aug 22, 2000",1,1,1,1,0,0,0,0,0,0
Richie Smullen,-1.0,-1.0,1.0,-1.0,0.0,0,2,0,2,0,0,695,1023.2652492355122,969.4695015289755,"Aug 17, 1991",0,0,1,1,0,0,0,0,0,0
Devin Smyth,0.0,-62.0,4.0,0.0,0.0,0,2,0,2,0,0,336,1023.2652492355122,969.4695015289755,"Jul 21, 1995",0,0,0,0,1,1,0,0,0,0
Denis Sobolev,0.0,-2.0,-1.0,-1.0,0.0,0,2,0,2,0,0,1825,1081.8009561075382,974.8638471839091,--,0,0,1,1,0,0,0,0,0,0
Peter Sobotta,0.07692307692307693,-6.846153846153846,1.3076923076923077,0.3076923076923077,0.46153846153846156,0,2,6,13,0,0,3124,1023.0912606600754,1004.6275269336693,"Jan 11, 1987",2,1,1,1,4,4,0,0,0,0
Renato Sobral,-0.2777777777777778,5.5,1.0,1.3888888888888888,0.6666666666666666,0,1,12,18,3,1,3747,1050.9105321031248,1094.1084607687471,"Sep 07, 1975",6,0,4,2,2,2,1,1,0,0
Rameau Thierry Sokoudjou,-0.16666666666666666,-0.25,0.5833333333333334,-0.4166666666666667,0.4166666666666667,0,2,5,12,1,0,263,1078.678872747427,1006.6028419596589,"Apr 18, 1984",4,6,2,0,0,0,0,0,0,0
Alexander Soldatkin,0.0,-2.0,-12.0,0.0,0.0,0,2,0,2,0,0,1940,1023.2652492355122,969.4695015289755,"Jun 10, 1993",0,0,0,0,0,0,0,0,0,0
Joe Solecki,-0.1111111111111111,7.444444444444445,1.6666666666666667,1.3333333333333333,0.8888888888888888,3,0,8,9,0,0,1649,1006.3266229697814,1098.2928888833444,"Aug 27, 1993",0,0,2,3,1,1,0,1,1,0
Chris Solomon,0.0,-42.0,-4.0,0.0,0.0,0,2,0,2,0,0,1825,994.7734619258493,966.7944528546583,--,0,0,0,0,1,1,0,0,0,0
Joe Son,0.0,-8.0,1.0,0.0,0.0,0,2,0,2,0,0,335,1042.836282133495,971.2980758207681,"Nov 22, 1970",0,0,1,1,0,0,0,0,0,0
Paul Song,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,1825,1023.2652492355122,969.4695015289755,--,0,0,1,1,0,0,0,0,0,0
Song Kenan,0.5,-10.2,-0.6,-0.1,0.7,1,0,7,10,0,0,3097,987.6222054053385,1043.600336490854,"Mar 10, 1990",4,3,0,0,1,2,0,0,0,0
Song Yadong,0.6153846153846154,9.538461538461538,-0.6923076923076923,0.23076923076923078,0.7692307692307693,1,0,10,13,0,0,154,1038.8992409267762,1116.8506442223008,"Dec 02, 1997",1,5,1,1,2,1,0,0,0,1
Emrah Sonmez,0.0,-4.0,5.0,-1.0,0.0,0,2,0,2,0,0,2247,1023.2652492355122,969.4695015289755,"Jun 26, 1992",0,0,0,0,1,1,0,0,0,0
Chael Sonnen,-0.05,18.45,1.85,-0.9,0.5,0,1,10,20,4,0,4251,1112.256626605336,1083.9834358467135,"Apr 03, 1977",3,0,7,2,1,7,0,0,0,0
Cody Sons,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,--,0,0,0,0,0,0,0,0,0,0
Jin Soo Son,0.0,-39.333333333333336,1.3333333333333333,0.0,0.0,0,3,0,3,0,0,481,1030.666811058639,956.1462333708431,"Apr 01, 1993",0,0,0,0,2,1,0,0,0,0
Emiliano Sordi,-1.0,1.0,0.0,-1.0,0.0,0,2,0,2,0,0,861,994.7734619258493,966.7944528546583,"Feb 15, 1991",0,0,1,1,0,0,0,0,0,0
Sean Soriano,0.0,7.666666666666667,-2.8333333333333335,-2.3333333333333335,0.0,0,6,0,6,0,0,2608,1070.5415218694745,925.1564515294303,"Oct 06, 1989",0,0,3,1,2,0,0,0,0,0
Punahele Soriano,0.625,-0.125,-0.875,-0.125,0.625,0,1,5,8,0,0,1885,1004.997432965534,1023.100914100496,"Nov 22, 1992",2,2,0,0,2,1,0,0,1,0
Dmitry Sosnovskiy,0.0,4.0,2.0,2.0,1.0,2,0,2,2,0,0,1356,995.5943290987209,1032.3013925372109,"Jul 06, 1989",0,0,1,1,0,0,0,0,0,0
Ben Sosoli,-0.25,-8.0,0.0,0.0,0.0,0,1,0,4,0,0,1906,1021.734450315556,987.237188101087,"Dec 10, 1989",1,0,0,0,0,0,0,0,0,0
Krzysztof Soszynski,-0.4,0.6,-0.6666666666666666,0.4666666666666667,0.4666666666666667,0,1,7,15,0,0,3423,1012.9646595736615,1023.3776730572538,"Aug 02, 1977",4,3,2,1,0,3,0,0,0,0
George Sotiropoulos,-0.35714285714285715,1.2142857142857142,0.7857142857142857,0.21428571428571427,0.5714285714285714,0,4,8,14,0,0,4126,1033.048507363831,1030.3680140612626,"Jul 09, 1977",2,1,1,4,3,1,0,0,0,0
Greg Soto,0.0,-2.0,-1.5,-0.25,0.25,0,1,1,4,0,0,147,1040.1759845370937,976.5033739534932,"Jun 03, 1986",0,0,1,0,0,1,0,0,0,0
Alex Soto,-1.6666666666666667,-13.0,1.0,0.0,0.0,0,3,0,3,0,0,1192,1031.536746662593,956.1797820788623,"Feb 15, 1984",1,1,0,0,1,0,0,0,0,0
Joe Soto,-0.5555555555555556,-25.666666666666668,-0.4444444444444444,0.8888888888888888,0.3333333333333333,0,2,3,9,2,0,2151,1047.1030624955138,978.5601069046097,"Mar 22, 1987",3,1,1,2,1,0,0,0,0,1
Mario Soto,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,--,0,0,0,0,0,0,0,0,0,0
Andre Soukhamthath,0.8888888888888888,-16.666666666666668,0.2222222222222222,-0.1111111111111111,0.3333333333333333,0,2,3,9,0,0,2144,1014.1392800094382,965.1725288274539,"Oct 23, 1988",0,1,0,0,3,2,0,0,2,1
Mario Sousa,-0.3333333333333333,-1.6666666666666667,-1.3333333333333333,-0.6666666666666666,0.3333333333333333,0,4,2,6,0,0,334,1008.3751194122957,967.0284690648448,"Oct 20, 1996",1,1,1,1,1,1,0,0,0,0
Bobby Southworth,-0.2,-2.6,0.8,0.2,0.3,0,1,3,10,2,1,5095,1028.921284370502,975.4768538793584,"Dec 16, 1969",2,0,1,2,2,2,0,0,0,0
Jacare Souza,0.0967741935483871,-1.6129032258064515,1.3870967741935485,0.8064516129032258,0.6774193548387096,0,4,21,31,5,2,6010,1075.4683079168844,1124.456396254164,"Dec 07, 1979",3,5,3,10,3,3,0,0,3,0
Edimilson Souza,0.4,15.0,-1.6,-0.8,0.8,0,1,4,5,0,0,2218,1014.449454726958,1046.0239504004458,"Oct 17, 1984",0,2,1,0,0,0,0,0,1,1
Livinha Souza,-0.25,-20.375,1.0,0.875,0.5,0,2,4,8,0,0,2059,977.6485138802957,984.8851452539822,"Mar 11, 1991",1,0,1,1,3,1,0,0,0,1
Bruno Souza,0.0,-25.333333333333332,-0.3333333333333333,0.0,0.0,0,3,0,3,0,0,390,1057.8203150858578,959.918922051673,"Mar 07, 1996",0,0,0,0,2,1,0,0,0,0
Ketlen Souza,0.0,-3.0,-1.0,-1.0,0.0,0,2,0,2,0,0,1391,1065.9689311469438,973.4310437177877,"Aug 18, 1994",0,0,1,1,0,0,0,0,0,0
Charon Spain,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,529,979.214484097288,965.3391332445055,"Mar 11, 1988",0,0,1,1,0,0,0,0,0,0
Chris Spang,0.16666666666666666,0.5,-2.6666666666666665,0.6666666666666666,0.5,0,1,3,6,0,0,138,1018.9548969171677,1001.9057265807501,"Nov 26, 1987",0,1,0,0,3,2,0,0,0,0
Andreas Spang,0.0,0.0,0.0,0.0,1.0,2,0,2,2,0,0,2939,976.7347507644877,1030.5304984710244,"Nov 07, 1978",1,1,0,0,0,0,0,0,0,0
Ryan Spann,0.2,-2.6,-0.4,0.26666666666666666,0.6,0,2,9,15,0,0,2565,1037.30802165204,1051.8145411482324,"Aug 24, 1991",1,5,3,3,0,1,0,0,1,1
Ron Sparks,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,--,0,0,0,0,0,0,0,0,0,0
Tommy Speer,-0.25,-4.25,-0.25,-0.25,0.5,0,2,2,4,1,0,499,988.94559717274,995.130615426801,"Aug 20, 1984",2,1,1,0,0,0,0,0,0,0
Patrick Speight,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,1825,1023.2652492355122,969.4695015289755,--,1,1,0,0,0,0,0,0,0,0
Sean Spencer,0.0,-3.111111111111111,-2.3333333333333335,-1.0,0.3333333333333333,0,3,3,9,0,0,1545,1032.2774746750483,967.7886780189789,"Jun 25, 1987",1,0,2,1,2,1,0,0,2,0
Felicia Spencer,0.0,-11.857142857142858,-0.14285714285714285,0.14285714285714285,0.5714285714285714,1,0,4,7,1,0,2182,1039.7232770495536,1023.2599963597597,"Nov 29, 1990",0,2,1,1,2,0,0,0,1,0
Sam Spengler,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,4,2,6,0,0,1825,1008.3751194122957,967.0284690648448,--,3,3,0,0,0,0,0,0,0,0
Nick Sperling,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,--,0,0,0,0,0,0,0,0,0,0
Mario Sperry,-0.2222222222222222,8.777777777777779,0.5555555555555556,0.4444444444444444,0.6666666666666666,0,1,6,9,0,0,5271,1025.5696762283828,1044.6506760964999,"Sep 28, 1966",4,2,1,1,1,0,0,0,0,0
Eric Spicely,-0.2222222222222222,-17.11111111111111,0.3333333333333333,-0.1111111111111111,0.2222222222222222,0,5,2,9,0,0,2829,1017.2332881815445,932.3254293511025,"Sep 29, 1986",1,1,2,3,1,1,0,0,0,0
Waachiim Spiritwolf,0.0,0.0,0.0,0.0,0.0,0,2,0,3,0,0,1825,1095.634884845388,981.4866471522797,--,0,0,0,0,1,1,0,0,0,0
Daniel Spitz,-0.16666666666666666,-35.166666666666664,0.5,0.0,0.16666666666666666,0,3,1,6,0,0,1546,992.7848088862065,938.0876558572628,"Jul 31, 1990",1,1,0,0,2,2,0,0,0,0
Serghei Spivac,-0.23076923076923078,-0.6923076923076923,2.076923076923077,0.15384615384615385,0.6153846153846154,0,1,8,13,0,0,1323,1034.415809082349,1063.609707069372,"Jan 24, 1995",4,3,1,1,0,2,1,1,0,0
Daniel Spohn,-0.5,7.5,-2.5,0.0,0.5,2,0,2,4,0,0,2842,998.9806444193191,1002.6750486743172,"Oct 12, 1984",0,0,1,1,1,1,0,0,0,0
Pete Spratt,0.0,1.75,-1.5833333333333333,-0.6666666666666666,0.3333333333333333,0,5,4,12,0,0,4657,1023.3997286088596,943.5781440123352,"Jan 09, 1971",0,0,6,6,0,0,0,0,0,0
Austin Springer,0.0,6.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,0,1,2,3,0,0,3038,993.5372168649865,1013.595646461095,"May 12, 1987",0,0,2,1,0,0,0,0,0,0
Georges St-Pierre,0.23529411764705882,29.441176470588236,3.0588235294117645,0.7058823529411765,0.9411764705882353,13,0,32,34,15,13,4193,1067.5925446556482,1338.9932786883958,"May 19, 1981",5,8,4,4,1,10,0,0,0,2
Bobby Stack,0.0,-2.7142857142857144,0.7142857142857143,-0.2857142857142857,0.5714285714285714,0,1,4,7,0,0,1825,1000.8754229547769,1016.7769292646522,--,0,0,2,1,0,2,0,0,1,1
Andreas Stahl,-0.3333333333333333,-13.333333333333334,-0.6666666666666666,0.0,0.0,0,3,0,3,0,0,940,1023.1775913977239,955.2733174894554,"May 20, 1988",1,0,0,0,1,1,0,0,0,0
Ron Stallings,-0.4,-0.2,-0.8,0.0,0.2,0,1,1,5,0,0,2786,1005.810164903815,956.8931793493811,"Jan 25, 1983",1,0,0,0,0,1,0,0,1,1
Cody Stamann,0.13333333333333333,11.866666666666667,1.2,-0.3333333333333333,0.6,0,1,9,15,0,0,3113,1037.8661466384046,1057.5572458329732,"Nov 09, 1989",1,0,1,1,5,4,0,0,0,2
Cristina Stanciu,0.0,-2.0,-0.6666666666666666,0.6666666666666666,0.0,0,3,0,3,0,0,983,1016.5393302310067,954.195857405335,"Mar 29, 1994",1,0,0,0,1,1,0,0,0,0
Brian Stann,0.34782608695652173,4.304347826086956,-1.434782608695652,-0.34782608695652173,0.6956521739130435,0,2,16,23,2,1,2722,1022.8373340235999,1084.6402258995502,"Sep 24, 1980",6,8,2,1,3,3,0,0,0,0
Josh Stansbury,-0.25,1.0,-0.25,0.5,0.5,0,2,2,4,0,0,2781,981.3822941186972,993.6457874175019,"Nov 19, 1984",1,0,0,0,1,0,1,1,0,0
Dion Staring,-2.0,-45.0,-1.3333333333333333,-1.3333333333333333,0.0,0,3,0,3,0,0,3511,1176.9206117130586,974.4948382437685,"Jun 09, 1978",1,0,1,1,0,0,0,0,0,0
Lucas Stark,0.0,-2.0,0.0,-1.0,0.0,0,2,0,2,0,0,1825,1023.2652492355122,969.4695015289755,--,0,0,1,1,0,0,0,0,0,0
Clifford Starks,-0.25,-1.25,1.0,-0.5,0.5,0,2,2,4,0,0,2558,993.6740186704682,995.8876369676972,"Apr 25, 1981",1,0,1,0,1,1,0,0,0,0
Kalib Starnes,0.0,-11.666666666666666,0.5,0.3333333333333333,0.5,0,2,3,6,0,0,3032,1031.093182742479,1003.4147364037881,"Jan 06, 1975",2,0,1,1,1,1,0,0,0,0
Laureano Staropoli,-0.14285714285714285,-1.4285714285714286,-1.1428571428571428,0.0,0.42857142857142855,0,4,3,7,0,0,1340,1005.546140279746,979.0432313689784,"Feb 27, 1993",0,0,0,0,5,2,0,0,0,0
Damian Stasiak,-0.1111111111111111,-11.222222222222221,0.7777777777777778,-0.7777777777777778,0.3333333333333333,0,4,3,9,0,0,1254,1005.8662352550707,956.5415099604937,"Feb 20, 1990",1,0,1,2,3,2,0,0,0,0
Adam Steele,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,1825,1023.2652492355122,969.4695015289755,--,0,0,1,1,0,0,0,0,0,0
Dominique Steele,0.2222222222222222,1.7777777777777777,1.5555555555555556,-0.3333333333333333,0.4444444444444444,0,4,4,9,0,0,1602,1007.1702962881799,978.658884143632,"Jan 27, 1988",2,1,0,0,4,2,0,0,0,0
Ricky Steele,0.0,17.0,-1.0,-1.0,1.0,2,0,2,2,0,0,2283,976.7347507644877,1030.5304984710244,"May 26, 1988",0,0,0,0,0,0,0,0,1,1
Eric Steenberg,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,699,1023.2652492355122,969.4695015289755,"Jun 22, 1983",0,0,1,1,0,0,0,0,0,0
Steve Steinbeiss,0.0,23.75,-3.25,-2.25,0.0,0,4,0,4,0,0,1555,1001.5497757079036,937.7963969331955,"May 05, 1981",0,0,1,0,1,0,0,0,1,1
Ray Steinbeiss,0.0,0.0,-1.0,-1.0,0.0,0,2,0,2,0,0,896,1093.847909947279,975.9352856685134,"Sep 12, 1979",0,0,1,1,0,0,0,0,0,0
Dmitri Stepanov,0.0,1.0,-1.0,-1.0,0.0,0,2,0,2,0,0,1825,995.4209866988723,966.8551836324032,--,0,0,1,1,0,0,0,0,0,0
Jeremy Stephens,0.3888888888888889,1.5277777777777777,-0.3888888888888889,-0.6388888888888888,0.4444444444444444,0,5,16,36,0,0,3712,1064.6116334600506,1011.3369300317917,"May 25, 1986",4,8,3,1,7,8,0,0,4,0
Aljamain Sterling,-0.25,30.5,0.45,0.7,0.8,0,1,16,20,5,4,3312,1069.8689378823524,1181.7925471886635,"Jul 31, 1989",3,1,0,4,1,6,0,0,3,1
Marc Stevens,0.0,-12.0,-3.0,-1.0,0.0,0,2,0,2,0,0,1825,1023.2652492355122,969.4695015289755,--,0,0,1,1,0,0,0,0,0,0
Joe Stevenson,-0.2222222222222222,-1.1111111111111112,0.5185185185185185,0.5185185185185185,0.5185185185185185,0,4,14,27,3,2,1478,1031.9980929648727,1021.5952969770683,"Jun 15, 1982",3,4,5,4,6,5,0,0,0,0
Maia Stevenson,0.0,-6.0,0.0,-3.0,0.0,0,2,0,2,0,0,3980,1023.2652492355122,969.4695015289755,"Mar 19, 1982",0,0,1,1,0,0,0,0,0,0
Luke Stewart,0.0,4.857142857142857,0.6428571428571429,0.5714285714285714,0.7857142857142857,0,2,11,14,0,0,1825,986.1879442753705,1076.425314312599,--,4,2,3,3,1,0,0,0,1,0
Darren Stewart,0.06666666666666667,-1.5333333333333334,-0.6666666666666666,-0.26666666666666666,0.3333333333333333,0,3,5,15,0,0,2074,1033.4803414736677,991.1571039546532,"Dec 30, 1990",1,2,2,1,2,1,0,0,3,0
Kyle Stewart,-0.5,-7.0,-0.5,-0.25,0.5,0,2,2,4,0,0,2009,994.5143551657316,996.151657610278,"Jan 31, 1989",1,1,1,0,1,0,0,0,0,0
Alex Stiebling,-0.25,1.5833333333333333,-0.8333333333333334,-0.5,0.3333333333333333,0,2,4,12,0,0,1825,1010.6344143262601,951.8925706561793,--,3,2,0,0,3,3,0,0,1,0
Tyler Stinson,0.0,-13.5,-0.25,0.25,0.5,0,2,2,4,0,0,550,1024.6138541409712,1001.4598042961927,"Jan 17, 1986",1,1,0,0,1,0,0,0,1,0
Dan Stittgen,-0.5,-14.0,0.5,0.0,0.0,0,4,0,4,0,0,2434,1022.2505138607399,941.5955709086339,"Nov 17, 1980",1,1,0,0,0,0,0,0,1,1
Lazar Stojadinovic,-1.0,-1.0,0.0,0.0,0.0,0,2,0,2,0,0,1220,1023.2652492355122,969.4695015289755,"Mar 22, 1989",1,1,0,0,0,0,0,0,0,0
